"Number","Position","Team","Age","Foot","Experience","Experience_VFF","Video","Decision","RT","Trial_Number","participant","highest_prio","highest_prio_named","answer","accuracy"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_12\Klip_12_2","switch play",12.6010502000572,32,9,2,"Link out",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_55\Klip_55_2","false link out",11.1860134999733,33,9,2,"Link out",6,"Bad"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_24\Klip_24_2","switch play",7.18238789995667,34,9,2,"Link out",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_77\Klip_77_2","link out2",7.07788200001232,35,9,2,"Link out",2,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_86\Klip_86_3","switch play",5.52569769998081,36,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_18\Klip_18_3","switch play",16.6269326000474,37,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_69\Klip_69_2","switch play",9.57182850001846,38,9,2,"Link out",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_15\Klip_15_1","highest free man",8.2689737000037,39,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_70\Klip_70_1","highest free man",4.77080189995468,40,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_74\Klip_74_1","highest free man",3.44092109997291,41,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_66\Klip_66_1","highest free man",9.30326810001861,42,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_6\Klip_6_1","link out",12.2888280999614,43,9,1,"Highest free man",2,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_72\Klip_72_1","switch play",14.6378875999944,44,9,1,"Highest free man",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_39\Klip_39_3","switch play2",15.0090149000753,45,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_10\Klip_10_1","highest free man",4.16886979993433,46,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_43\Klip_43_2","link out",11.6260902000358,47,9,2,"Link out",2,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_26\Klip_26_1","switch play",4.77695079997648,48,9,1,"Highest free man",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_27\Klip_27_1","highest free man2",10.2095395000651,49,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_65\Klip_65_2","switch play",11.7551310999552,50,9,2,"Link out",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_92\Klip_92_3","switch play",18.0698082000017,51,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_78\Klip_78_1","highest free man",10.2127521999646,52,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_93\Klip_93_3","switch play",5.4643840000499,53,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_38\Klip_38_1","highest free man2",11.9045274999226,54,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_35\Klip_35_1","highest free man",3.62841470004059,55,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_91\Klip_91_3","switch play2",5.91004779993091,56,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_21\Klip_21_2","switch play",15.4240242000669,57,9,2,"Link out",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_13\Klip_13_1","highest free man2",3.07265959994402,58,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_17\Klip_17_2","link out",8.31243129994255,59,9,2,"Link out",2,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_89\Klip_89_4","false switch play",14.1586522000143,60,9,4,"Pass it over the opponent",7,"Bad"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_83\Klip_83_4","false highest free man",2.26766030001454,61,9,4,"Pass it over the opponent",5,"Bad"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_45\Klip_45_3","switch play2",3.8610869999975,62,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_85\Klip_85_4","pass it over",3.19619829999283,63,9,4,"Pass it over the opponent",4,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_87\Klip_87_3","switch play",12.6677138999803,64,9,3,"Switch play to open lines",3,"Best"
